IndicatorType,CountryName,MarketName,CurrencyCode,Date,Value,SourceOfTheData
Official,Ethiopia,,ETB,06/10/2023,55.2749,Trading Economics
Official,Ethiopia,,ETB,09/10/2023,55.2931,Trading Economics
Official,Ethiopia,,ETB,10/10/2023,55.3042,Trading Economics
Official,Ethiopia,,ETB,11/10/2023,55.3219,Trading Economics
Official,Ethiopia,,ETB,12/10/2023,55.3219,Trading Economics
Official,Ethiopia,,ETB,13/10/2023,55.3539,Trading Economics
Official,Ethiopia,,ETB,16/10/2023,55.365,Trading Economics
Official,Ethiopia,,ETB,17/10/2023,55.3833,Trading Economics
Official,Ethiopia,,ETB,18/10/2023,55.3944,Trading Economics
Official,Ethiopia,,ETB,19/10/2023,55.3944,Trading Economics
Official,Ethiopia,,ETB,20/10/2023,55.4237,Trading Economics
Official,Ethiopia,,ETB,23/10/2023,55.4409,Trading Economics
Official,Ethiopia,,ETB,24/10/2023,55.4409,Trading Economics
Official,Ethiopia,,ETB,25/10/2023,55.4675,Trading Economics
Official,Ethiopia,,ETB,26/10/2023,55.4786,Trading Economics
Official,Ethiopia,,ETB,27/10/2023,55.4947,Trading Economics
Official,Ethiopia,,ETB,30/10/2023,55.4947,Trading Economics
Official,Ethiopia,,ETB,31/10/2023,55.4947,Trading Economics
Official,Ethiopia,,ETB,01/11/2023,55.5336,Trading Economics
Official,Ethiopia,,ETB,02/11/2023,55.5519,Trading Economics
Official,Ethiopia,,ETB,03/11/2023,55.5613,Trading Economics
Official,Ethiopia,,ETB,06/11/2023,55.5663,Trading Economics
Official,Ethiopia,,ETB,07/11/2023,55.5763,Trading Economics
Official,Ethiopia,,ETB,08/11/2023,55.5819,Trading Economics
Official,Ethiopia,,ETB,09/11/2023,55.5908,Trading Economics
Official,Ethiopia,,ETB,10/11/2023,55.5969,Trading Economics
Official,Ethiopia,,ETB,13/11/2023,55.6069,Trading Economics
Official,Ethiopia,,ETB,14/11/2023,55.6114,Trading Economics
Official,Ethiopia,,ETB,15/11/2023,55.6208,Trading Economics
Official,Ethiopia,,ETB,16/11/2023,55.6264,Trading Economics
Official,Ethiopia,,ETB,17/11/2023,55.6353,Trading Economics
Official,Ethiopia,,ETB,20/11/2023,55.6403,Trading Economics
Official,Ethiopia,,ETB,21/11/2023,55.6503,Trading Economics
Official,Ethiopia,,ETB,22/11/2023,55.6564,Trading Economics
Official,Ethiopia,,ETB,23/11/2023,55.6659,Trading Economics
Official,Ethiopia,,ETB,24/11/2023,55.6714,Trading Economics
Official,Ethiopia,,ETB,27/11/2023,55.6803,Trading Economics
Official,Ethiopia,,ETB,28/11/2023,55.6854,Trading Economics
Official,Ethiopia,,ETB,29/11/2023,55.6854,Trading Economics
Official,Ethiopia,,ETB,30/11/2023,55.6854,Trading Economics
Official,Ethiopia,,ETB,01/12/2023,55.7099,Trading Economics
Official,Ethiopia,,ETB,04/12/2023,55.716,Trading Economics
Official,Ethiopia,,ETB,05/12/2023,55.7344,Trading Economics
Official,Ethiopia,,ETB,06/12/2023,55.7444,Trading Economics
Official,Ethiopia,,ETB,07/12/2023,55.7617,Trading Economics
Official,Ethiopia,,ETB,08/12/2023,55.7734,Trading Economics
Official,Ethiopia,,ETB,11/12/2023,55.7912,Trading Economics
Official,Ethiopia,,ETB,12/12/2023,55.8018,Trading Economics
Official,Ethiopia,,ETB,13/12/2023,55.8186,Trading Economics
Official,Ethiopia,,ETB,14/12/2023,55.8298,Trading Economics
Official,Ethiopia,,ETB,15/12/2023,55.8487,Trading Economics
Official,Ethiopia,,ETB,18/12/2023,55.861,Trading Economics
Official,Ethiopia,,ETB,19/12/2023,55.8795,Trading Economics
Official,Ethiopia,,ETB,20/12/2023,55.8901,Trading Economics
Official,Ethiopia,,ETB,21/12/2023,55.9091,Trading Economics
Official,Ethiopia,,ETB,22/12/2023,55.9214,Trading Economics
Official,Ethiopia,,ETB,25/12/2023,55.9214,Trading Economics
Official,Ethiopia,,ETB,26/12/2023,55.9499,Trading Economics
Official,Ethiopia,,ETB,27/12/2023,55.9684,Trading Economics
Official,Ethiopia,,ETB,28/12/2023,55.9796,Trading Economics
Official,Ethiopia,,ETB,29/12/2023,55.9969,Trading Economics
Official,Ethiopia,,ETB,01/01/2024,55.9969,Trading Economics
Official,Ethiopia,,ETB,02/01/2024,56.0255,Trading Economics
Official,Ethiopia,,ETB,03/01/2024,56.0255,Trading Economics
Official,Ethiopia,,ETB,04/01/2024,56.0255,Trading Economics
Official,Ethiopia,,ETB,05/01/2024,56.0255,Trading Economics
Official,Ethiopia,,ETB,08/01/2024,56.0651,Trading Economics
Official,Ethiopia,,ETB,09/01/2024,56.063,Trading Economics
Official,Ethiopia,,ETB,10/01/2024,56.072,Trading Economics
Official,Ethiopia,,ETB,11/01/2024,56.0759,Trading Economics
Official,Ethiopia,,ETB,12/01/2024,56.0843,Trading Economics
Official,Ethiopia,,ETB,15/01/2024,56.0888,Trading Economics
Official,Ethiopia,,ETB,16/01/2024,56.0978,Trading Economics
Official,Ethiopia,,ETB,17/01/2024,56.1012,Trading Economics
Official,Ethiopia,,ETB,18/01/2024,56.109,Trading Economics
Official,Ethiopia,,ETB,19/01/2024,56.1141,Trading Economics
Official,Ethiopia,,ETB,22/01/2024,56.1236,Trading Economics
Official,Ethiopia,,ETB,23/01/2024,56.1275,Trading Economics
Official,Ethiopia,,ETB,24/01/2024,56.1359,Trading Economics
Official,Ethiopia,,ETB,25/01/2024,56.1399,Trading Economics
Official,Ethiopia,,ETB,26/01/2024,56.1477,Trading Economics
Official,Ethiopia,,ETB,29/01/2024,56.1522,Trading Economics
Official,Ethiopia,,ETB,30/01/2024,56.1612,Trading Economics
Official,Ethiopia,,ETB,31/01/2024,56.1663,Trading Economics
Official,Ethiopia,,ETB,01/02/2024,56.1758,Trading Economics
Official,Ethiopia,,ETB,02/02/2024,56.1927,Trading Economics
Official,Ethiopia,,ETB,05/02/2024,56.2067,Trading Economics
Official,Ethiopia,,ETB,06/02/2024,56.2236,Trading Economics
Official,Ethiopia,,ETB,07/02/2024,56.2343,Trading Economics
Official,Ethiopia,,ETB,08/02/2024,56.2517,Trading Economics
Official,Ethiopia,,ETB,09/02/2024,56.2635,Trading Economics
Official,Ethiopia,,ETB,12/02/2024,56.2804,Trading Economics
Official,Ethiopia,,ETB,13/02/2024,56.2916,Trading Economics
Official,Ethiopia,,ETB,14/02/2024,56.3096,Trading Economics
Official,Ethiopia,,ETB,15/02/2024,56.3215,Trading Economics
Official,Ethiopia,,ETB,16/02/2024,56.3389,Trading Economics
Official,Ethiopia,,ETB,19/02/2024,56.3389,Trading Economics
Official,Ethiopia,,ETB,20/02/2024,56.3677,Trading Economics
Official,Ethiopia,,ETB,21/02/2024,56.3778,Trading Economics
Official,Ethiopia,,ETB,22/02/2024,56.3942,Trading Economics
Official,Ethiopia,,ETB,23/02/2024,56.4049,Trading Economics
Official,Ethiopia,,ETB,26/02/2024,56.4224,Trading Economics
Official,Ethiopia,,ETB,27/02/2024,56.4342,Trading Economics
Official,Ethiopia,,ETB,28/02/2024,56.4511,Trading Economics
Official,Ethiopia,,ETB,29/02/2024,56.4624,Trading Economics
Official,Ethiopia,,ETB,01/03/2024,56.4715,Trading Economics
Official,Ethiopia,,ETB,04/03/2024,56.4766,Trading Economics
Official,Ethiopia,,ETB,05/03/2024,56.4867,Trading Economics
Official,Ethiopia,,ETB,06/03/2024,56.4924,Trading Economics
Official,Ethiopia,,ETB,07/03/2024,56.5031,Trading Economics
Official,Ethiopia,,ETB,08/03/2024,56.5082,Trading Economics
Official,Ethiopia,,ETB,11/03/2024,56.5172,Trading Economics
Official,Ethiopia,,ETB,12/03/2024,56.5217,Trading Economics
Official,Ethiopia,,ETB,13/03/2024,56.5319,Trading Economics
Official,Ethiopia,,ETB,14/03/2024,56.5376,Trading Economics
Official,Ethiopia,,ETB,15/03/2024,56.5472,Trading Economics
Official,Ethiopia,,ETB,18/03/2024,56.5528,Trading Economics
Official,Ethiopia,,ETB,19/03/2024,56.507,Trading Economics
Official,Ethiopia,,ETB,20/03/2024,56.5687,Trading Economics
Official,Ethiopia,,ETB,21/03/2024,56.5789,Trading Economics
Official,Ethiopia,,ETB,22/03/2024,56.5845,Trading Economics
Official,Ethiopia,,ETB,25/03/2024,56.5947,Trading Economics
Official,Ethiopia,,ETB,26/03/2024,56.5998,Trading Economics
Official,Ethiopia,,ETB,27/03/2024,56.6083,Trading Economics
Official,Ethiopia,,ETB,28/03/2024,56.6139,Trading Economics
Official,Ethiopia,,ETB,29/03/2024,56.6236,Trading Economics
Official,Ethiopia,,ETB,01/04/2024,56.6287,Trading Economics
Official,Ethiopia,,ETB,02/04/2024,56.6457,Trading Economics
Official,Ethiopia,,ETB,03/04/2024,56.6576,Trading Economics
Official,Ethiopia,,ETB,04/04/2024,56.6751,Trading Economics
Official,Ethiopia,,ETB,05/04/2024,56.6853,Trading Economics
Official,Ethiopia,,ETB,07/04/2024,56.6853,Trading Economics
Official,Ethiopia,,ETB,08/04/2024,56.704,Trading Economics
Official,Ethiopia,,ETB,09/04/2024,56.65,Trading Economics
Official,Ethiopia,,ETB,10/04/2024,57,Trading Economics
Official,Ethiopia,,ETB,11/04/2024,56.5036,Trading Economics
Official,Ethiopia,,ETB,12/04/2024,56.86,Trading Economics
Official,Ethiopia,,ETB,15/04/2024,56.85,Trading Economics
Official,Ethiopia,,ETB,16/04/2024,57.05,Trading Economics
Official,Ethiopia,,ETB,17/04/2024,56.74331,Trading Economics
Official,Ethiopia,,ETB,18/04/2024,57.055,Trading Economics
Official,Ethiopia,,ETB,19/04/2024,57.12,Trading Economics
Official,Ethiopia,,ETB,22/04/2024,57.13,Trading Economics
Official,Ethiopia,,ETB,23/04/2024,56.87002,Trading Economics
Official,Ethiopia,,ETB,24/04/2024,57.15,Trading Economics
Official,Ethiopia,,ETB,25/04/2024,57.2,Trading Economics
Official,Ethiopia,,ETB,26/04/2024,57.35889,Trading Economics
Official,Ethiopia,,ETB,29/04/2024,57.21,Trading Economics
Official,Ethiopia,,ETB,30/04/2024,57.4364,Trading Economics
Official,Ethiopia,,ETB,01/05/2024,57,Trading Economics
Official,Ethiopia,,ETB,02/05/2024,57.91145,Trading Economics
Official,Ethiopia,,ETB,03/05/2024,56.885,Trading Economics
Official,Ethiopia,,ETB,06/05/2024,57.215,Trading Economics
Official,Ethiopia,,ETB,07/05/2024,57.23,Trading Economics
Official,Ethiopia,,ETB,08/05/2024,57.26,Trading Economics
Official,Ethiopia,,ETB,09/05/2024,57.26,Trading Economics
Official,Ethiopia,,ETB,10/05/2024,57.41716,Trading Economics
Official,Ethiopia,,ETB,13/05/2024,57.41067,Trading Economics
Official,Ethiopia,,ETB,14/05/2024,57.2,Trading Economics
Official,Ethiopia,,ETB,15/05/2024,57.22,Trading Economics
Official,Ethiopia,,ETB,16/05/2024,57.43811,Trading Economics
Official,Ethiopia,,ETB,17/05/2024,57.28,Trading Economics
Official,Ethiopia,,ETB,20/05/2024,57.5017,Trading Economics
Official,Ethiopia,,ETB,21/05/2024,57.3,Trading Economics
Official,Ethiopia,,ETB,22/05/2024,57.125,Trading Economics
Official,Ethiopia,,ETB,23/05/2024,57.3,Trading Economics
Official,Ethiopia,,ETB,24/05/2024,57.41459,Trading Economics
Official,Ethiopia,,ETB,27/05/2024,57.03089,Trading Economics
Official,Ethiopia,,ETB,28/05/2024,57.57,Trading Economics
Official,Ethiopia,,ETB,29/05/2024,57.35,Trading Economics
Official,Ethiopia,,ETB,30/05/2024,57.46792,Trading Economics
Official,Ethiopia,,ETB,31/05/2024,57.35,Trading Economics
Official,Ethiopia,,ETB,03/06/2024,57.44299,Trading Economics
Official,Ethiopia,,ETB,04/06/2024,57.35,Trading Economics
Official,Ethiopia,,ETB,05/06/2024,57.52032,Trading Economics
Official,Ethiopia,,ETB,06/06/2024,57.41398,Trading Economics
Official,Ethiopia,,ETB,07/06/2024,57.4,Trading Economics
Official,Ethiopia,,ETB,10/06/2024,57.05,Trading Economics
Official,Ethiopia,,ETB,11/06/2024,57.425,Trading Economics
Official,Ethiopia,,ETB,12/06/2024,57.5,Trading Economics
Official,Ethiopia,,ETB,13/06/2024,57.525,Trading Economics
Official,Ethiopia,,ETB,14/06/2024,57.24,Trading Economics
Official,Ethiopia,,ETB,17/06/2024,57.5,Trading Economics
Official,Ethiopia,,ETB,18/06/2024,57.27,Trading Economics
Official,Ethiopia,,ETB,19/06/2024,57.26,Trading Economics
Official,Ethiopia,,ETB,20/06/2024,57.5,Trading Economics
Official,Ethiopia,,ETB,21/06/2024,57.69113,Trading Economics
Official,Ethiopia,,ETB,24/06/2024,57.55,Trading Economics
Official,Ethiopia,,ETB,25/06/2024,57.6,Trading Economics
Official,Ethiopia,,ETB,26/06/2024,57.73235,Trading Economics
Official,Ethiopia,,ETB,27/06/2024,57.7503,Trading Economics
Official,Ethiopia,,ETB,28/06/2024,57.73586,Trading Economics
Official,Ethiopia,,ETB,01/07/2024,57.73935,Trading Economics
Official,Ethiopia,,ETB,02/07/2024,57.33909,Trading Economics
Official,Ethiopia,,ETB,03/07/2024,57.65,Trading Economics
Official,Ethiopia,,ETB,04/07/2024,57.7625,Trading Economics
Official,Ethiopia,,ETB,05/07/2024,57.66948,Trading Economics
Official,Ethiopia,,ETB,08/07/2024,57.7739,Trading Economics
Official,Ethiopia,,ETB,09/07/2024,57.4252,Trading Economics
Official,Ethiopia,,ETB,10/07/2024,57.68,Trading Economics
Official,Ethiopia,,ETB,11/07/2024,57.76344,Trading Economics
Official,Ethiopia,,ETB,12/07/2024,57.68064,Trading Economics
Official,Ethiopia,,ETB,15/07/2024,57.7,Trading Economics
Official,Ethiopia,,ETB,16/07/2024,57.7824,Trading Economics
Official,Ethiopia,,ETB,17/07/2024,57.4052,Trading Economics
Official,Ethiopia,,ETB,18/07/2024,57.8,Trading Economics
Official,Ethiopia,,ETB,19/07/2024,57.75,Trading Economics
Official,Ethiopia,,ETB,22/07/2024,57.81434,Trading Economics
Official,Ethiopia,,ETB,23/07/2024,57.77421,Trading Economics
Official,Ethiopia,,ETB,24/07/2024,57.5,Trading Economics
Official,Ethiopia,,ETB,25/07/2024,57.8195,Trading Economics
Official,Ethiopia,,ETB,26/07/2024,57.78884,Trading Economics
Official,Ethiopia,,ETB,29/07/2024,57.82946,Trading Economics
Official,Ethiopia,,ETB,30/07/2024,57.55,Trading Economics
Official,Ethiopia,,ETB,31/07/2024,75.425,Trading Economics
Official,Ethiopia,,ETB,01/08/2024,77.5,Trading Economics
Official,Ethiopia,,ETB,02/08/2024,80.545,Trading Economics
Official,Ethiopia,,ETB,05/08/2024,80.39025,Trading Economics
Official,Ethiopia,,ETB,06/08/2024,102.82,Trading Economics
Official,Ethiopia,,ETB,07/08/2024,99.10953,Trading Economics
Official,Ethiopia,,ETB,08/08/2024,102.82,Trading Economics
Official,Ethiopia,,ETB,09/08/2024,105.125,Trading Economics
Official,Ethiopia,,ETB,12/08/2024,106.30555,Trading Economics
Official,Ethiopia,,ETB,13/08/2024,110.0546,Trading Economics
Official,Ethiopia,,ETB,14/08/2024,109,Trading Economics
Official,Ethiopia,,ETB,15/08/2024,110.6378,Trading Economics
Official,Ethiopia,,ETB,16/08/2024,109.575,Trading Economics
Official,Ethiopia,,ETB,19/08/2024,109.15,Trading Economics
Official,Ethiopia,,ETB,20/08/2024,109.4,Trading Economics
Official,Ethiopia,,ETB,21/08/2024,110.05,Trading Economics
Official,Ethiopia,,ETB,22/08/2024,110.275,Trading Economics
Official,Ethiopia,,ETB,23/08/2024,109.975,Trading Economics
Official,Ethiopia,,ETB,26/08/2024,112.5,Trading Economics
Official,Ethiopia,,ETB,27/08/2024,111.4,Trading Economics
Official,Ethiopia,,ETB,28/08/2024,111.3318,Trading Economics
Official,Ethiopia,,ETB,29/08/2024,110.95,Trading Economics
Official,Ethiopia,,ETB,30/08/2024,110.16291,Trading Economics
Official,Ethiopia,,ETB,02/09/2024,111.0638,Trading Economics
Official,Ethiopia,,ETB,03/09/2024,111.425,Trading Economics
Official,Ethiopia,,ETB,04/09/2024,110.921,Trading Economics
Official,Ethiopia,,ETB,05/09/2024,111.0676,Trading Economics
Official,Ethiopia,,ETB,06/09/2024,114.25,Trading Economics
Official,Ethiopia,,ETB,07/09/2024,109.6494,Trading Economics
Official,Ethiopia,,ETB,09/09/2024,113.69202,Trading Economics
Official,Ethiopia,,ETB,10/09/2024,114.865,Trading Economics
Official,Ethiopia,,ETB,11/09/2024,109.8,Trading Economics
Official,Ethiopia,,ETB,12/09/2024,117.1,Trading Economics
Official,Ethiopia,,ETB,13/09/2024,117.17421,Trading Economics
Official,Ethiopia,,ETB,14/09/2024,111.384,Trading Economics
Official,Ethiopia,,ETB,16/09/2024,115.89,Trading Economics
Official,Ethiopia,,ETB,17/09/2024,114.1828,Trading Economics
Official,Ethiopia,,ETB,18/09/2024,116.2,Trading Economics
Official,Ethiopia,,ETB,19/09/2024,117.5,Trading Economics
Official,Ethiopia,,ETB,20/09/2024,116.07548,Trading Economics
Official,Ethiopia,,ETB,23/09/2024,119.75,Trading Economics
Official,Ethiopia,,ETB,24/09/2024,120.075,Trading Economics
Official,Ethiopia,,ETB,25/09/2024,119.85563,Trading Economics
Official,Ethiopia,,ETB,26/09/2024,119.4953,Trading Economics
Official,Ethiopia,,ETB,27/09/2024,119.2,Trading Economics
Official,Ethiopia,,ETB,30/09/2024,117.72874,Trading Economics
Official,Ethiopia,,ETB,01/10/2024,120.9,Trading Economics
Official,Ethiopia,,ETB,02/10/2024,119.55588,Trading Economics
Official,Ethiopia,,ETB,03/10/2024,120.8,Trading Economics
Official,Ethiopia,,ETB,04/10/2024,120.4,Trading Economics
Official,Ethiopia,,ETB,07/10/2024,119.40842,Trading Economics
Official,Ethiopia,,ETB,08/10/2024,120.6599,Trading Economics
Official,Ethiopia,,ETB,09/10/2024,121.8502,Trading Economics
Official,Ethiopia,,ETB,10/10/2024,121.1871,Trading Economics
Official,Ethiopia,,ETB,11/10/2024,121.18715,Trading Economics
Official,Ethiopia,,ETB,14/10/2024,120.163,Trading Economics
Official,Ethiopia,,ETB,15/10/2024,121.39275,Trading Economics
Official,Ethiopia,,ETB,16/10/2024,119.5,Trading Economics
Official,Ethiopia,,ETB,17/10/2024,120.57027,Trading Economics
Official,Ethiopia,,ETB,18/10/2024,118.5,Trading Economics
Official,Ethiopia,,ETB,19/10/2024,117.582,Trading Economics
Official,Ethiopia,,ETB,21/10/2024,118.6,Trading Economics
Official,Ethiopia,,ETB,22/10/2024,119.225,Trading Economics
Official,Ethiopia,,ETB,23/10/2024,120,Trading Economics
Official,Ethiopia,,ETB,24/10/2024,119.63493,Trading Economics
Official,Ethiopia,,ETB,25/10/2024,121.85939,Trading Economics
Official,Ethiopia,,ETB,26/10/2024,119.5504,Trading Economics
Official,Ethiopia,,ETB,28/10/2024,120,Trading Economics
Official,Ethiopia,,ETB,29/10/2024,120.8,Trading Economics
Official,Ethiopia,,ETB,30/10/2024,122.70339,Trading Economics
Official,Ethiopia,,ETB,31/10/2024,120.8,Trading Economics
Official,Ethiopia,,ETB,01/11/2024,121.05,Trading Economics
Official,Ethiopia,,ETB,02/11/2024,120.2902,Trading Economics
Official,Ethiopia,,ETB,04/11/2024,121.1,Trading Economics
Official,Ethiopia,,ETB,05/11/2024,120.95,Trading Economics
Official,Ethiopia,,ETB,06/11/2024,121.55,Trading Economics
Official,Ethiopia,,ETB,07/11/2024,121.85,Trading Economics
Official,Ethiopia,,ETB,08/11/2024,121.5,Trading Economics
Official,Ethiopia,,ETB,09/11/2024,120.7507,Trading Economics
Official,Ethiopia,,ETB,11/11/2024,123.27074,Trading Economics
Official,Ethiopia,,ETB,12/11/2024,122.05,Trading Economics
Official,Ethiopia,,ETB,13/11/2024,122.125,Trading Economics
Official,Ethiopia,,ETB,14/11/2024,121.925,Trading Economics
Official,Ethiopia,,ETB,15/11/2024,122,Trading Economics
Official,Ethiopia,,ETB,16/11/2024,121.2884,Trading Economics
Official,Ethiopia,,ETB,18/11/2024,120.5784,Trading Economics
Official,Ethiopia,,ETB,19/11/2024,122.15,Trading Economics
Official,Ethiopia,,ETB,20/11/2024,122.1,Trading Economics
Official,Ethiopia,,ETB,21/11/2024,122.4242,Trading Economics
Official,Ethiopia,,ETB,22/11/2024,122,Trading Economics
Official,Ethiopia,,ETB,23/11/2024,122,Trading Economics
Official,Ethiopia,,ETB,25/11/2024,122.6389,Trading Economics
Official,Ethiopia,,ETB,26/11/2024,123.9139,Trading Economics
Official,Ethiopia,,ETB,27/11/2024,123.89,Trading Economics
Official,Ethiopia,,ETB,28/11/2024,123.89,Trading Economics
Official,Ethiopia,,ETB,29/11/2024,124.1839,Trading Economics
Official,Ethiopia,,ETB,30/11/2024,124.1839,Trading Economics
Official,Ethiopia,,ETB,01/12/2024,126.1527,Trading Economics
Official,Ethiopia,,ETB,02/12/2024,124.2,Trading Economics
Official,Ethiopia,,ETB,03/12/2024,124.1839,Trading Economics
Official,Ethiopia,,ETB,04/12/2024,119.1888,Trading Economics
Official,Ethiopia,,ETB,05/12/2024,124.15,Trading Economics
Official,Ethiopia,,ETB,06/12/2024,124.3067,Trading Economics
Official,Ethiopia,,ETB,07/12/2024,124.3067,Trading Economics
Official,Ethiopia,,ETB,08/12/2024,126.91523,Trading Economics
Official,Ethiopia,,ETB,09/12/2024,124.4279,Trading Economics
Official,Ethiopia,,ETB,10/12/2024,124.7504,Trading Economics
Official,Ethiopia,,ETB,11/12/2024,124.5258,Trading Economics
Official,Ethiopia,,ETB,12/12/2024,124.5463,Trading Economics
Official,Ethiopia,,ETB,13/12/2024,124.4371,Trading Economics
Official,Ethiopia,,ETB,14/12/2024,124.4371,Trading Economics
Official,Ethiopia,,ETB,15/12/2024,126.82122,Trading Economics
Official,Ethiopia,,ETB,16/12/2024,124.4982,Trading Economics
Official,Ethiopia,,ETB,17/12/2024,124.9514,Trading Economics
Official,Ethiopia,,ETB,18/12/2024,124.6647,Trading Economics
Official,Ethiopia,,ETB,19/12/2024,124.6625,Trading Economics
Official,Ethiopia,,ETB,20/12/2024,124.8275,Trading Economics
Official,Ethiopia,,ETB,21/12/2024,124.8275,Trading Economics
Official,Ethiopia,,ETB,22/12/2024,124.15766,Trading Economics
Official,Ethiopia,,ETB,23/12/2024,124.8174,Trading Economics
Official,Ethiopia,,ETB,24/12/2024,125.0993,Trading Economics
Official,Ethiopia,,ETB,25/12/2024,125.0993,Trading Economics
Official,Ethiopia,,ETB,26/12/2024,125.1051,Trading Economics
Official,Ethiopia,,ETB,27/12/2024,127.733,Trading Economics
Official,Ethiopia,,ETB,29/12/2024,127.75668,Trading Economics
Official,Ethiopia,,ETB,30/12/2024,128.035,Trading Economics
Official,Ethiopia,,ETB,31/12/2024,127.5975,Trading Economics
Official,Ethiopia,,ETB,01/01/2025,125.0975,Trading Economics
